Time(s),smooth_qw,smooth_qx,smooth_qy,smooth_qz,ax,ay,az,gx,gy,gz,mx,my,mz,lx,ly,lz
7.004469,0.20079537618953724,0.6256855984103528,-0.050698836875678416,-0.7520826927820069,-10.9102,2.5625,6.4531,0.1953,-2.3945,-0.1309,1.375,-38.3125,-7.0625,-1.4453,-2.9102,-0.3906
7.007967,0.2007953769569494,0.6256855988907413,-0.05069883576689145,-0.7520826922522105,-10.9102,2.5625,6.4531,0.1953,-2.3945,-0.1309,1.375,-38.3125,-7.0625,-2.9961,-0.1562,1.1406
7.019601,0.20079537749413418,0.6256855992270107,-0.05069883499074593,-0.7520826918813553,-10.8203,3.3672,6.8359,0.1953,-2.3945,-0.1309,1.375,-38.3125,-7.0625,-2.9961,-0.1562,1.1406
7.028543,0.200795377870161,0.6256855994623979,-0.05069883444744782,-0.7520826916217588,-10.7969,3.2422,7.1523,0.1953,-2.3945,-0.1309,-0.125,-38.0,-7.4375,-2.9961,-0.1562,1.1406
7.049743,0.20079537813337794,0.6256855996271677,-0.05069883406714177,-0.7520826914400424,-10.7969,3.2422,7.1523,0.3574,-2.6523,-0.1348,1.0625,-38.0,-7.875,-2.9961,-0.1562,1.1406
7.062916,0.2007953783176285,0.6256855997425059,-0.05069883380092937,-0.7520826913128418,-10.1914,3.4727,7.1133,0.3574,-2.6523,-0.1348,1.0625,-38.0,-7.875,-2.9961,-0.1562,1.1406
7.072170,0.20079537844660297,0.6256855998232418,-0.05069883361458197,-0.7520826912238018,-9.9258,3.6445,7.1523,0.3574,-2.6523,-0.1348,1.0625,-38.0,-7.875,-2.9961,-0.1562,1.1406
7.080792,0.18576353319068856,0.562513148213589,-0.06418672656466974,-0.8030883711997461,-9.5117,4.125,7.6328,0.3574,-2.6523,-0.1348,1.0625,-38.0,-7.875,-2.9961,-0.1562,1.1406
7.091557,0.17442058133916122,0.5157571471525806,-0.07339784562656636,-0.8355745222442574,-9.4648,4.25,7.7734,0.3574,-2.6523,-0.1348,0.625,-36.9375,-6.6875,-2.9961,-0.1562,1.1406
7.105680,0.1661051683719657,0.4818995986902851,-0.07970721109070332,-0.8566379692276109,-9.4648,4.25,7.7734,0.3574,-2.6523,-0.1348,0.625,-36.9375,-6.6875,-2.9727,1.4609,0.6953
7.108190,0.1601105389666552,0.45768829013469,-0.08404742094366843,-0.870529767106277,-9.4648,4.25,7.7734,0.3574,-2.6523,-0.1348,0.25,-37.25,-7.875,-2.9727,1.4609,0.6953
7.121725,0.15583277023590086,0.4405049223862598,-0.08704530777536013,-0.8798265030495347,-9.25,3.7812,8.1016,0.3574,-2.6523,-0.1348,0.25,-37.25,-7.875,-3.3047,0.9414,0.7031
7.129905,0.1527996786936647,0.42836644314587113,-0.08912314442961787,-0.8861216133830873,-8.9375,3.9805,8.1367,0.3574,-2.6523,-0.1348,-1.1875,-36.5625,-7.4375,-3.3047,0.9414,0.7031
7.143201,0.15065802689964697,0.41981736994547814,-0.09056717306975925,-0.8904230017159929,-8.668,4.1055,8.2617,0.3574,-2.6523,-0.1348,-1.1875,-36.5625,-7.4375,-3.2734,1.1992,0.332
7.158921,0.1491499677152473,0.4138080969125695,-0.09157276103111507,-0.8933820993826082,-8.5703,4.1719,8.4336,0.3574,-2.6523,-0.1348,-1.1875,-36.5625,-7.4375,-3.2734,1.1992,0.332
7.167932,0.14809001686002723,0.40958960605161904,-0.09227407278111123,-0.8954279407150877,-8.5273,3.7031,8.6172,0.3574,-2.6523,-0.1348,-1.625,-37.25,-7.0,-3.2734,1.1992,0.332
7.178639,0.1473459572046859,0.4066308526681623,-0.09276370526616376,-0.8968474862199762,-8.5273,3.7031,8.6172,0.3574,-2.6523,-0.1348,-1.625,-37.25,-7.0,-3.793,0.8984,0.1641
7.194882,0.1468240948882395,0.40455690055653526,-0.09310581429153929,-0.8978350108552507,-8.2305,3.6641,8.4609,0.3574,-2.6523,-0.1348,-2.75,-37.25,-7.375,-3.793,0.8984,0.1641
7.210294,0.14284718637432012,0.3562427486450372,-0.10084610268483009,-0.9178866209701771,-7.4805,3.6836,8.3984,0.3574,-2.6523,-0.1348,-2.75,-37.25,-7.375,-3.793,0.8984,0.1641
7.213066,0.13978530682148854,0.3134674761568879,-0.10703435471270398,-0.9331354972885172,-7.4805,3.6836,8.3984,0.3574,-2.6523,-0.1348,-3.5,-37.25,-7.75,-3.793,0.8984,0.1641
7.231429,0.1374853377842635,0.27884455486711973,-0.1115489944440257,-0.9438751601529894,-6.8125,3.5977,8.6445,0.3574,-2.6523,-0.1348,-3.5,-37.25,-7.75,-3.793,0.8984,0.1641
7.239644,0.13576440820620103,0.25436730072166747,-0.11462266799144592,-0.9506455416034494,-6.7656,3.5391,8.7266,-0.4512,-2.8477,0.2656,-3.5,-37.25,-7.75,-3.793,0.8984,0.1641
7.252611,0.13450616986904673,0.23712716907934434,-0.11673020057984607,-0.955014584299195,-6.7148,3.2539,8.6836,-0.4512,-2.8477,0.2656,-5.4375,-36.1875,-8.125,-3.793,0.8984,0.1641
7.257129,0.1335994341260251,0.22501131799753973,-0.11818335757149957,-0.9578902818002399,-6.7148,3.2539,8.6836,-0.6855,-2.7891,0.2285,-5.4375,-36.1875,-8.125,-3.9805,0.1758,-0.8477
7.270806,0.13295209841926856,0.21650826954525187,-0.11918955145873285,-0.9598133983058893,-5.8906,2.1055,8.4922,-0.6855,-2.7891,0.2285,-5.4375,-36.1875,-8.125,-3.9805,0.1758,-0.8477
7.281128,0.13248653916931977,0.18937741818441886,-0.11864020760437054,-0.9656645440111861,-5.6055,1.8633,8.3594,-0.668,-2.7676,0.2207,-5.4375,-36.1875,-8.125,-3.9805,0.1758,-0.8477
7.292799,0.13209970108318017,0.17029040935164527,-0.11820104838862013,-0.9693190174635049,-5.1367,1.9414,8.4336,-0.668,-2.7676,0.2207,-5.75,-35.875,-8.5,-3.5586,-0.4805,-1.3477
7.314360,0.13179913391670225,0.1568882154233863,-0.11786697523820043,-0.9716596380977598,-4.8867,2.1719,8.2812,-0.668,-2.7676,0.2207,-5.75,-35.875,-8.5,-3.5586,-0.4805,-1.3477
7.320665,0.13121715478562698,0.13080917679162554,-0.11635243617883666,-0.9757730925539563,-4.6016,2.0,8.1992,-0.668,-2.7676,0.2207,-5.75,-35.875,-8.5,-3.5586,-0.4805,-1.3477
7.328027,0.1307549490240126,0.11249197002803127,-0.11524336559695943,-0.9782472420972246,-4.6016,2.0,8.1992,-0.668,-2.7676,0.2207,-7.6875,-37.25,-8.0625,-3.5586,-0.4805,-1.3477
7.342053,0.12972370406197128,0.08729847127027855,-0.11387395919556743,-0.9811133772074667,-4.6016,2.0,8.1992,-0.4883,-2.7051,0.123,-8.4375,-35.5,-7.5625,-3.5586,-0.4805,-1.3477
7.354039,0.1289517054722199,0.06962328698856822,-0.11287125846167936,-0.9827431681665307,-3.375,1.8281,8.1289,-0.4883,-2.7051,0.123,-8.0625,-34.8125,-8.0625,-3.5586,-0.4805,-1.3477
7.363918,0.12838691719681594,0.057235539473884586,-0.11214798310819753,-0.9836989998971204,-2.6836,1.7227,7.6953,-0.4883,-2.7051,0.123,-8.8125,-36.9375,-8.0,-3.5586,-0.4805,-1.3477
7.377468,0.12797968036016547,0.048558231080485285,-0.11163129747297659,-0.9842772744677913,-1.9961,1.7109,7.457,-0.4883,-2.7051,0.123,-8.8125,-36.9375,-8.0,-2.8477,-0.3984,-2.543
7.389446,0.12700649837648215,0.026475504339865105,-0.11129388096311933,-0.9852827356146364,-1.832,1.9219,7.4375,-0.2168,-2.541,0.2227,-8.8125,-36.9375,-8.0,-2.8477,-0.3984,-2.543
7.399501,0.12628806971224588,0.011005774318567255,-0.11102518627079931,-0.985699550772718,-1.6328,1.9805,7.4336,-0.2109,-2.4902,0.2344,-8.8125,-36.9375,-8.0,-2.8477,-0.3984,-2.543
7.412188,0.12576706555505582,0.0001740633600015002,-0.11082121505640541,-0.9858505328988968,-1.6328,1.9805,7.4336,-0.2285,-2.4414,0.2383,-9.25,-34.8125,-6.3125,-2.8477,-0.3984,-2.543
7.419110,0.1253935380734752,-0.00740854512978847,-0.11067066871421889,-0.985887203058658,-0.8633,2.1602,7.5742,-0.2285,-2.4414,0.2383,-9.25,-34.8125,-6.3125,-2.7227,0.0156,-2.4727
7.433504,0.12469858448413912,-0.03136688667153753,-0.11099344186987692,-0.9854678266235104,-0.6523,2.1445,7.582,-0.2285,-2.4414,0.2383,-9.25,-34.8125,-6.3125,-2.7227,0.0156,-2.4727
7.446586,0.1240682974059193,-0.05162148892686352,-0.11104847582005693,-0.9846880295188991,-0.375,1.6367,7.7852,-0.2285,-2.4414,0.2383,-9.25,-34.8125,-6.3125,-2.5,-0.0156,-2.3711
7.455765,0.12359662494522106,-0.06579038138692792,-0.1110598268595485,-0.9839010188413467,-0.375,1.6367,7.7852,-0.2285,-2.4414,0.2383,-10.75,-34.0625,-5.8125,-2.668,-0.3789,-2.0938
7.464906,0.12325158900615386,-0.07570183608986367,-0.11105444968299324,-0.9832320107816309,0.0742,1.3398,7.6914,-0.2285,-2.4414,0.2383,-10.75,-34.0625,-5.8125,-2.6445,-0.418,-2.0938
7.475374,0.12300280445775548,-0.08263578118745214,-0.1110441563032193,-0.9827058731451506,0.4766,1.3281,7.7461,-0.2285,-2.4414,0.2383,-10.75,-34.0625,-5.8125,-2.168,-0.1719,-1.7617
7.493610,0.1228251071144521,-0.08748728627160138,-0.11103375157913246,-0.9823092556895806,0.918,1.7227,8.1953,-0.4258,-2.1738,0.2344,-10.75,-34.0625,-5.8125,-2.168,-0.1719,-1.7617
7.497955,0.12269898359512738,-0.09088214373985495,-0.11102490069901304,-0.9820177527920487,1.0977,1.8477,8.2578,-0.4258,-2.1738,0.2344,-12.6875,-33.4375,-4.9375,-2.168,-0.1719,-1.7617
7.518065,0.12260984795606526,-0.09325792613155995,-0.11101793703766205,-0.981806906705047,1.2148,1.5664,8.3438,-0.5176,-2.1133,0.1953,-12.6875,-33.4375,-4.9375,-2.168,-0.1719,-1.7617
7.520470,0.12158336206434982,-0.1215269627605437,-0.10829629632673048,-0.9791427861110145,1.2812,1.3008,8.293,-0.5176,-2.1133,0.1953,-12.6875,-33.4375,-4.9375,-2.168,-0.1719,-1.7617
7.531120,0.12058551826724756,-0.14444130449734743,-0.10578510120026124,-0.9764247818973945,1.375,1.2031,8.3711,-0.5176,-2.1133,0.1953,-12.6875,-33.4375,-4.9375,-2.168,-0.1719,-1.7617
7.546641,0.11968345719764045,-0.16355215201832338,-0.10349591644857392,-0.9737633998676811,2.0,1.3398,8.6367,-0.5176,-2.1133,0.1953,-12.6875,-33.4375,-4.9375,-2.168,-0.1719,-1.7617
7.557791,0.11902492213238577,-0.17689589405984368,-0.10186982385315364,-0.9716807343794954,2.2109,1.2617,8.6953,-0.5273,-2.0781,0.2012,-14.1875,-34.0625,-5.6875,-2.168,-0.1719,-1.7617
7.570145,0.11818160134664515,-0.19252276715531766,-0.09977771361409936,-0.9690265739885283,2.332,1.0977,8.6641,-0.5078,-2.0918,0.2188,-14.1875,-34.0625,-5.6875,-2.168,-0.1719,-1.7617
7.582535,0.11757316822620324,-0.2034337031935446,-0.09829781596619694,-0.967020588144063,2.4023,0.793,8.5,-0.5078,-2.0918,0.2188,-14.9375,-33.4375,-5.3125,-2.6602,-0.293,-0.418
7.592736,0.11672327607516748,-0.22060308104514456,-0.0960230706912372,-0.9635816142655977,2.4023,0.793,8.5,-0.5078,-2.0918,0.2188,-14.9375,-33.0625,-5.3125,-2.6602,-0.293,-0.418
7.602310,0.1161065388375875,-0.23258271235502034,-0.09441261228245917,-0.960994699358295,2.4023,0.793,8.5,-0.5078,-2.0918,0.2188,-14.5625,-33.0625,-6.125,-2.6602,-0.293,-0.418
7.618918,0.11566420364869874,-0.24094795218561466,-0.09327659179129547,-0.9590961128873743,-0.7227,0.3125,12.4844,-0.5078,-2.0918,0.2188,-14.5625,-33.0625,-6.125,-2.6602,-0.293,-0.418
7.631465,0.11534939061535036,-0.2467930832750765,-0.09247718032531092,-0.9577242104339476,-0.7227,0.3125,12.4844,-0.5078,-2.0918,0.2188,-14.5625,-33.0625,-6.125,-4.2773,-1.793,-8.0234
7.647533,0.1151264930445673,-0.2508793414430932,-0.09191555882349567,-0.956742899990642,3.5391,1.1484,7.9414,-0.5078,-2.0918,0.2188,-14.5625,-33.0625,-6.125,-4.2773,-1.793,-8.0234
7.658891,0.11496922905080088,-0.25373704842049233,-0.09152143561172324,-0.9560457172404939,3.5391,1.1484,7.9414,-0.5078,-2.0918,0.2188,-17.6875,-32.375,-1.0,-2.2969,-0.3555,-1.2305
7.669924,0.1148585399683555,-0.25573611119923895,-0.0912450681894997,-0.9555526645643984,4.5547,0.2578,6.5469,-0.5078,-2.0918,0.2188,-17.6875,-32.0,-2.3125,-2.4727,-0.4492,-1.1445
7.680015,0.11416061492568437,-0.28583986796257144,-0.09088475339637858,-0.9471023627269699,4.5547,0.2578,6.5469,-0.3008,-2.0078,0.168,-17.6875,-32.0,-2.3125,-2.3047,-0.4922,-1.1094
7.691118,0.11360529943531307,-0.3067576667660418,-0.09057945389945152,-0.9406321982325206,4.5547,0.2578,6.5469,-0.3105,-2.0,0.1602,-16.5625,-32.375,-1.0625,-2.3047,-0.4922,-1.1094
7.703559,0.11318402954663609,-0.3213164415639607,-0.09033981812298647,-0.9358332314562066,4.8438,-0.6445,5.6094,-0.3105,-2.0,0.1602,-16.5625,-32.375,-1.0625,-2.4453,-1.2852,-1.6484
7.720083,0.11208544699303585,-0.342785268979227,-0.08954109808826352,-0.9283951226155587,5.1992,-0.4336,5.3047,-0.3105,-2.0,0.1602,-16.5625,-32.375,-1.0625,-2.4453,-1.2852,-1.6484
7.732300,0.11105545228804856,-0.3604278098418076,-0.08890530522144349,-0.9218754401290972,5.3008,-0.1172,5.2578,-0.3105,-2.0,0.1602,-16.9375,-32.0,-0.1875,-2.4453,-1.2852,-1.6484
7.743757,0.11031083296074111,-0.37270385289148855,-0.08844136520204304,-0.9171158504205159,5.3008,-0.1172,5.2578,-0.3105,-2.0,0.1602,-16.9375,-32.375,-1.0625,-2.2422,-0.9023,-1.9375
7.758780,0.10923831619070479,-0.38901775515702897,-0.08828187445738547,-0.9104605906302018,5.7578,-0.5977,4.5938,-0.3105,-2.0,0.1602,-16.9375,-32.375,-1.0625,-2.2422,-0.9023,-1.9375
7.769122,0.1082340982344895,-0.4028539549091477,-0.08821954500088086,-0.9045503760837552,6.0078,-0.7031,4.3828,-0.3105,-2.0,0.1602,-17.375,-31.3125,0.1875,-2.2422,-0.9023,-1.9375
7.784532,0.10728611749357705,-0.4148337956419273,-0.08823197882994785,-0.8992317437113848,6.0078,-0.7031,4.3828,-0.125,-1.7344,0.0469,-17.375,-31.3125,0.1875,-2.0898,-1.2305,-1.9805
7.800823,0.10661143546387362,-0.42317792795854453,-0.08823161558360682,-0.8954158950613686,6.2656,-0.1094,4.0703,-0.125,-1.7344,0.0469,-17.375,-31.3125,0.1875,-2.0898,-1.2305,-1.9805
7.805369,0.10613376296636877,-0.4289978242592018,-0.08822691753885777,-0.8926995587324221,6.3008,0.2734,4.0977,0.0137,-1.6348,0.0078,-17.375,-31.3125,0.1875,-2.0898,-1.2305,-1.9805
7.823720,0.10579676291508128,-0.43306128435697283,-0.08822145134270248,-0.8907760349665713,6.75,0.2656,3.7148,-0.0078,-1.5977,-0.0039,-17.375,-31.3125,0.1875,-2.0898,-1.2305,-1.9805
7.834149,0.10555957926955875,-0.43590051878732927,-0.0882165580050686,-0.88941877191743,6.8477,0.0352,3.8594,-0.0078,-1.5977,-0.0039,-17.375,-31.3125,0.1875,-1.8359,-0.2188,-1.8711
7.839140,0.10539292324139993,-0.4378854226574349,-0.08821260984792695,-0.8884634060098194,6.9688,-0.0508,3.5703,-0.0078,-1.5977,-0.0039,-17.375,-31.3125,0.1875,-1.8281,-0.4414,-1.5938
7.848981,0.10354477645113981,-0.4542040741890953,-0.08920305414973746,-0.8803521757740304,7.1133,-0.0898,3.4375,-0.0078,-1.5977,-0.0039,-17.375,-31.3125,0.1875,-1.8281,-0.4414,-1.5938
7.864475,0.1022301006024252,-0.46553826847386137,-0.08987862875453231,-0.8744969749578222,7.4414,-0.1836,2.957,-0.0078,-1.5977,-0.0039,-17.875,-31.3125,4.375,-1.8281,-0.4414,-1.5938
7.874563,0.10129971553118723,-0.4734271911044166,-0.09034275014949437,-0.870312156557467,7.4922,-0.1758,2.8711,-0.0078,-1.5977,-0.0039,-17.0625,-32.375,1.8125,-1.4336,-0.6055,-2.0898
7.889043,0.10064354966344262,-0.4789268729396336,-0.09066330214994815,-0.867340816479124,7.2188,-0.5391,2.6211,-0.0078,-1.5977,-0.0039,-17.0625,-32.375,1.8125,-1.4336,-0.6055,-2.0898
7.901735,0.10018185534870387,-0.482765415753716,-0.09088555490691186,-0.8652404088577323,7.2188,-0.5391,2.6211,-0.3008,-1.1309,-0.2617,-15.9375,-31.6875,3.4375,-1.4336,-0.6055,-2.0898
7.908345,0.09985751172017207,-0.4854468263884874,-0.09104008260510676,-0.8637601284278273,8.1133,1.3398,3.2539,-0.3008,-1.1309,-0.2617,-15.9375,-31.6875,3.4375,-1.6094,-0.6836,-1.7422
7.927226,0.09504367175172129,-0.5004587197097436,-0.09042984933604092,-0.8557629418685389,8.375,1.4609,3.1406,-0.3008,-1.1309,-0.2617,-15.9375,-31.6875,3.4375,-1.6094,-0.6836,-1.7422
7.936227,0.09165573010050551,-0.5108756027137119,-0.0899857781991834,-0.8500046502305338,8.5039,0.3984,2.2305,-0.166,-1.1367,-0.1055,-15.9375,-31.6875,3.4375,-1.6094,-0.6836,-1.7422
7.953234,0.08927563157435181,-0.5181213447522164,-0.08966669424385929,-0.8458959851320573,8.4492,0.668,2.2578,-0.166,-1.1367,-0.1055,-16.3125,-31.3125,3.9375,-1.6094,-0.6836,-1.7422
7.954478,0.087605521580252,-0.523170345680983,-0.08943931944369589,-0.8429820105590281,8.2891,0.7148,2.1055,-0.166,-1.1367,-0.1055,-15.25,-33.5,3.4375,-1.6094,-0.6836,-1.7422
7.967169,0.08643451626621457,-0.5266932098541685,-0.08927819619367258,-0.8409237425449126,7.9844,1.0234,2.7266,-0.166,-1.1367,-0.1055,-15.25,-33.5,3.4375,-1.6094,-0.6836,-1.7422
7.977197,0.08561388718719992,-0.5291535521558717,-0.08916445176487997,-0.8394739311634335,7.9844,1.0234,2.7266,-0.2305,-0.9844,0.0137,-16.0,-31.3125,4.75,-1.6094,-0.6836,-1.7422
7.989347,0.08503900130540858,-0.5308729934777418,-0.08908436227196515,-0.8384546555727133,8.5352,0.6484,2.3828,-0.2305,-0.9844,0.0137,-15.5625,-32.0625,3.4375,-1.6094,-0.6836,-1.7422
8.008197,0.08463636642769166,-0.5320752206914943,-0.08902807061464656,-0.8377390092663997,8.5742,0.5703,2.3828,-0.2305,-0.9844,0.0137,-15.9375,-32.375,3.4375,-1.6094,-0.6836,-1.7422
8.008309,0.0843544185825107,-0.5329160973573551,-0.08898855449386628,-0.8372370049228025,8.6328,0.5156,2.4492,-0.2305,-0.9844,0.0137,-15.9375,-32.375,3.4375,-1.6094,-0.6836,-1.7422
8.030195,0.08415700543691537,-0.5335043736106165,-0.0889608384943668,-0.8368850882819062,8.6914,0.2852,2.3633,-0.2871,-0.8828,0.0469,-15.9375,-32.375,3.4375,-1.6094,-0.6836,-1.7422
8.030442,0.08401879254305389,-0.533915999762273,-0.08894141057495225,-0.8366384961154952,8.7188,0.293,2.3242,-0.2871,-0.8828,0.0469,-14.9375,-31.0,4.6875,-1.6094,-0.6836,-1.7422
8.039194,0.08392203232758284,-0.5342040548838133,-0.08892779799807188,-0.8364657595974352,8.7148,0.5703,2.3438,-0.2871,-0.8828,0.0469,-16.375,-30.625,5.5625,-1.6094,-0.6836,-1.7422
8.046334,0.08385429497775058,-0.5344056518653059,-0.08891826284812128,-0.8363447847630032,8.8164,0.8008,2.5664,-0.2871,-0.8828,0.0469,-16.375,-30.625,5.5625,-1.6094,-0.6836,-1.7422
8.060556,0.08380687648086915,-0.5345467487858484,-0.0889115851611828,-0.836260073685887,8.9883,0.9258,2.4609,-0.1348,-0.8223,0.0957,-16.375,-30.625,5.5625,-1.6094,-0.6836,-1.7422
8.069174,0.08377368251630139,-0.5346455059533269,-0.08890690928932757,-0.8362007621152879,9.2266,0.9453,2.2891,-0.1348,-0.8223,0.0957,-16.375,-31.0,4.3125,-1.6094,-0.6836,-1.7422
8.074233,0.08375044633751538,-0.5347146304576452,-0.08890363546179501,-0.8361592374150314,9.3008,0.9844,2.1523,-0.1348,-0.8223,0.0957,-16.75,-32.0625,3.9375,-1.6094,-0.6836,-1.7422
8.086194,0.08373418088070461,-0.5347630147128403,-0.08890134344040353,-0.8361301670086803,9.3008,0.9844,2.1523,-0.3145,-0.7617,0.125,-16.75,-32.0625,3.9375,-1.6094,-0.6836,-1.7422
8.094965,0.08372279504264438,-0.5347968821341145,-0.08889973886431088,-0.8361098162799757,8.8906,0.957,2.4102,-0.3145,-0.7617,0.125,-16.75,-32.0625,3.9375,-1.6094,-0.6836,-1.7422
8.104728,0.08371482497937673,-0.5348205884697411,-0.0888986155866584,-0.8360955701200239,8.8906,0.957,2.4102,-0.459,-0.7148,0.1484,-15.3125,-30.25,5.0625,-1.6094,-0.6836,-1.7422
8.116781,0.08370924596917334,-0.5348371824163428,-0.08889782925904273,-0.8360855975300916,8.8125,0.3047,2.375,-0.459,-0.7148,0.1484,-17.125,-31.3125,4.75,-1.6094,-0.6836,-1.7422
8.130420,0.08370534069457118,-0.5348487978925758,-0.08889727881564803,-0.8360786166092549,8.7539,0.2461,2.4492,-0.459,-0.7148,0.1484,-15.25,-31.6875,4.6875,-1.6094,-0.6836,-1.7422
8.137677,0.08370260702938083,-0.5348569285526377,-0.08889689349994352,-0.8360737299316271,8.8281,0.2852,2.4414,-0.459,-0.7148,0.1484,-16.0,-31.3125,5.9375,-1.6094,-0.6836,-1.7422
8.145236,0.08370069348475304,-0.5348626199066845,-0.08889662377743353,-0.8360703092549707,8.8828,-0.1641,2.4961,-0.459,-0.7148,0.1484,-16.0,-31.3125,5.9375,-1.6094,-0.6836,-1.7422
8.154461,0.08369935401923816,-0.534866603785444,-0.08889643497169902,-0.8360679147898868,8.8945,-0.25,2.4492,-0.459,-0.7148,0.1484,-16.0,-30.625,4.75,-1.6094,-0.6836,-1.7422
8.164682,0.08369841640488505,-0.5348693924554214,-0.08889630280823191,-0.8360662386753277,9.043,-0.6328,2.2891,-0.459,-0.7148,0.1484,-16.0,-30.625,4.75,-1.6094,-0.6836,-1.7422
8.174633,0.08369776008313798,-0.5348713444943642,-0.08889621029444814,-0.8360650654052839,8.8945,-0.9297,2.3438,-0.2539,-0.7246,0.2324,-16.0,-30.625,4.75,-1.6094,-0.6836,-1.7422
8.188733,0.08369730066384515,-0.5348727109013631,-0.08889614553537731,-0.8360642441245564,8.9844,-0.9219,2.3555,-0.1699,-0.7402,0.2188,-16.0,-31.0,4.75,-1.6094,-0.6836,-1.7422
8.197217,0.08369697907455002,-0.5348736673724557,-0.08889610020449469,-0.8360636692344469,8.9727,-0.7773,2.1523,-0.1699,-0.7402,0.2188,-16.375,-30.625,4.75,-1.6094,-0.6836,-1.7422
8.207345,0.08369675396501912,-0.5348743368927402,-0.08889606847323434,-0.836063266816138,9.0156,-0.5195,2.0391,-0.1699,-0.7402,0.2188,-16.375,-30.625,4.75,-0.8203,-0.6836,-0.0352
8.217514,0.08369659639044456,-0.5348748055503935,-0.08889604626161732,-0.8360629851268002,9.1055,-0.25,2.125,-0.1699,-0.7402,0.2188,-15.3125,-31.6875,5.125,-0.8203,-0.6836,-0.0352
8.240784,0.08369648608971726,-0.5348751336062131,-0.08889603071367844,-0.836062787946768,9.0039,0.1523,2.0195,-0.1699,-0.7402,0.2188,-15.25,-30.625,3.4375,-0.8203,-0.6836,-0.0352
8.248722,0.08369640888024392,-0.534875363242132,-0.08889601983025994,-0.8360626499225322,8.9805,0.0547,2.0273,-0.1699,-0.7402,0.2188,-16.375,-30.625,5.5625,-0.8555,0.2109,0.1602
8.257105,0.08369635483433928,-0.5348755239850776,-0.08889601221196583,-0.8360625533068343,8.8438,-0.6836,1.7891,-0.1699,-0.7402,0.2188,-16.375,-30.625,5.5625,-0.8555,0.2109,0.1602
8.269897,0.08369631700271551,-0.5348756365036064,-0.08889600687923002,-0.8360624856767409,8.8438,-0.6836,1.7891,-0.1699,-0.7402,0.2188,-16.375,-30.625,5.5625,-1.0039,-0.4883,0.0781
8.279815,0.08369629052093594,-0.5348757152655059,-0.08889600314636444,-0.8360624383363063,9.1992,-0.7969,1.2812,-0.1699,-0.7402,0.2188,-16.375,-30.625,5.5625,-1.0039,-0.4883,0.0781
8.299385,0.08369627198394035,-0.5348757703980874,-0.08889600053339336,-0.8360624051984454,9.1367,-0.6523,1.0898,-0.1699,-0.7402,0.2188,-16.375,-30.625,5.5625,-1.0039,-0.4883,0.0781
8.310727,0.08201261108647753,-0.5757744201949982,-0.08066856621061307,-0.8094753431065185,9.1367,-0.6523,1.0898,-0.1699,-0.7402,0.2188,-16.0625,-30.25,6.375,-1.0039,-0.4883,0.0781
8.325179,0.08071260318521607,-0.6036029548424631,-0.07478341377079488,-0.7896558678419981,9.1641,-0.7969,0.4492,-0.1699,-0.7402,0.2188,-16.0625,-30.25,6.375,-0.6836,-0.3672,-0.6641
8.335030,0.07974411332798176,-0.6226637963725846,-0.07060734570077613,-0.7752066020162016,9.1719,-0.8555,0.6289,0.0918,-0.8066,0.1934,-16.0625,-30.25,6.375,-0.6836,-0.3672,-0.6641
8.346627,0.07903790915407008,-0.6357920891813861,-0.06765828014610352,-0.764816177508421,9.3555,-0.4805,0.7344,0.1074,-0.8047,0.1934,-16.0625,-30.25,6.375,-0.6836,-0.3672,-0.6641
8.356482,0.0785298643761973,-0.6448739094395417,-0.06558192656643966,-0.7574098706995124,9.3555,-0.4805,0.7344,0.1074,-0.8047,0.1934,-16.0625,-30.25,6.375,-0.543,-0.1055,-0.25
8.367907,0.07816757153211458,-0.6511772718234403,-0.0641228172678608,-0.7521610570396381,9.2812,-1.0,-0.7969,0.1074,-0.8047,0.1934,-16.0625,-30.25,6.375,-0.543,-0.1055,-0.25
8.378466,0.0779107208078885,-0.6555628733130666,-0.06309874249060521,-0.7484556014973871,9.2812,-1.0,-0.7969,0.1504,-0.7832,0.1953,-15.0625,-30.625,7.5625,-0.543,-0.1055,-0.25
8.389973,0.08002469806066394,-0.6657970593878498,-0.06266258294717945,-0.7391777351281487,9.3867,-1.1914,-0.4336,0.1504,-0.7832,0.1953,-15.0625,-30.625,7.5625,-0.543,-0.1055,-0.25
8.413599,0.08149531921671217,-0.6728842477957514,-0.06234995204680342,-0.7325966048883065,8.9688,-1.125,-0.4219,0.1504,-0.7832,0.1953,-15.6875,-29.9375,8.0625,-0.9297,-0.6562,-1.0156
8.424019,0.08252015122628323,-0.6778071286411156,-0.06212754712637342,-0.7279478613835869,9.3047,-0.5469,-0.4609,0.1504,-0.7832,0.1953,-15.6875,-29.9375,8.0625,-0.9297,-0.6562,-1.0156
8.426904,0.08468094124741316,-0.6833801520381899,-0.0627843508993292,-0.7224118155677288,9.2812,-0.3203,-0.5586,0.1504,-0.7832,0.1953,-15.6875,-29.9375,8.0625,-0.9297,-0.6562,-1.0156
8.438196,0.08619018997806933,-0.6872542623790564,-0.06324163656072045,-0.7185077072644978,9.3047,-0.375,-0.8242,0.1504,-0.7832,0.1953,-15.6875,-29.9375,8.0625,-0.6133,0.1484,-1.1172
