Time(s),smooth_qw,smooth_qx,smooth_qy,smooth_qz,ax,ay,az,gx,gy,gz,mx,my,mz,lx,ly,lz
6.905502,0.057042407480249205,0.615723878940633,0.16361005268679285,-0.7686754967546336,-10.2305,-2.5742,3.043,0.3418,-1.0215,-0.4297,16.9375,-26.375,-17.8125,-1.0508,-0.3242,0.6523
6.916184,0.05095716064466059,0.6031735694940716,0.16453346250240453,-0.7787899283887693,-10.2734,-2.75,3.1602,0.3418,-1.0215,-0.4297,16.9375,-26.375,-17.8125,-1.1953,-0.5312,0.293
6.934952,0.04668775353003205,0.5942800334478552,0.16515080663705212,-0.7857332286359449,-10.1562,-2.8828,3.1953,0.3418,-1.0215,-0.4297,15.9375,-25.6875,-17.0,-1.1953,-0.5312,0.293
6.947253,0.04169294259380109,0.5826269384344311,0.16509116097159712,-0.7947027480243425,-9.707,-3.1016,3.4062,0.3418,-1.0215,-0.4297,15.9375,-25.6875,-17.0,-0.7969,-0.7852,0.0273
6.951758,0.038190126484002496,0.5743850603333408,0.16502570657259866,-0.8008681744676929,-9.7305,-3.1406,3.418,0.3418,-1.0215,-0.4297,16.625,-26.0625,-17.8125,-0.7969,-0.7852,0.0273
6.965059,0.03325240853101437,0.5626372383194664,0.16383391400546218,-0.8096246438966525,-9.6445,-3.1992,3.3672,0.3418,-1.0215,-0.4297,16.625,-26.0625,-17.8125,-0.7969,-0.7852,0.0273
6.979533,0.029790772767510125,0.5543321119186803,0.1629760973987593,-0.8156391427772214,-9.5117,-3.1602,3.4727,0.3418,-1.0215,-0.4297,16.0,-22.875,-17.8125,-0.7969,-0.7852,0.0273
6.987463,0.02736537579277154,0.5484792540187117,0.1623641547376398,-0.8197923672340026,-9.6523,-2.9961,3.9922,0.3418,-1.0215,-0.4297,15.9375,-26.0625,-17.0,-0.7969,-0.7852,0.0273
7.004022,0.02279068705644712,0.5378316780832726,0.15985944646578423,-0.8274434288876064,-9.3008,-2.8047,4.0977,0.3418,-1.0215,-0.4297,15.9375,-26.0625,-17.0,-0.7969,-0.7852,0.0273
7.019066,0.01958539205632727,0.530313921993767,0.15808703845147526,-0.8327016541542538,-9.043,-2.5195,4.5469,1.0488,-1.7871,-0.5391,15.9375,-26.0625,-17.0,-0.7969,-0.7852,0.0273
7.027533,0.017340459688989687,0.5250204928307379,0.1568371247085203,-0.8363342076459075,-8.8945,-2.3945,4.6914,1.0488,-1.7871,-0.5391,16.3125,-25.3125,-17.0,-0.5977,0.043,0.043
7.039909,0.015768496271848544,0.5213001135357059,0.15595771307828382,-0.8388532278559679,-8.8945,-2.3945,4.6914,1.0488,-1.7871,-0.5391,15.1875,-25.0,-17.0,-0.5977,0.043,0.043
7.049659,0.014667905208695653,0.5186885878432064,0.15533995243201282,-0.8406048421086029,-8.6641,-2.4883,4.9414,1.0488,-1.7871,-0.5391,15.1875,-25.0,-17.0,-0.5977,0.043,0.043
7.059705,0.03222884613201122,0.5582383130587172,0.17200622278213287,-0.8110148868144037,-8.4648,-2.2773,5.293,1.0488,-1.7871,-0.5391,15.1875,-25.0,-17.0,-0.5977,0.043,0.043
7.070338,0.06472241794605499,0.6280072822244028,0.20234704869149908,-0.7486478036928818,-8.4648,-2.2773,5.293,1.0488,-1.7871,-0.5391,14.875,-22.875,-16.5,-0.5977,0.043,0.043
7.084373,0.11792160282196447,0.7303139258657206,0.2485624930900082,-0.6252621468659185,-8.4141,-2.1562,5.5234,1.1641,-2.002,-0.3867,14.875,-22.875,-16.5,-0.5977,0.043,0.043
7.096507,0.19454071886204874,0.8459756056839557,0.3059292514332987,-0.39100700301882463,-7.9883,-2.25,5.8867,1.1641,-2.002,-0.3867,15.1875,-26.0625,-17.375,-0.4531,0.0,-0.0352
7.112040,0.27514560652557274,0.8968947998535474,0.3457468139411943,-0.0182689314097148,-8.0,-2.2227,6.2148,1.1641,-2.002,-0.3867,14.4375,-26.4375,-17.0,-0.4531,0.0,-0.0352
7.120007,0.314729178569069,0.7923192487484947,0.32899420211217795,0.406126294638049,-8.0,-2.2227,6.2148,1.1641,-2.002,-0.3867,14.5,-25.0,-15.1875,-0.4531,0.0,-0.0352
7.131473,0.2978470253934354,0.5653036365448622,0.25910856114638237,0.7242801264111064,-8.1172,-1.5625,6.7109,1.1641,-2.002,-0.3867,14.5,-25.0,-15.1875,-0.4531,0.0,-0.0352
7.144809,0.2505132649166034,0.3232256673177949,0.17511681447099958,0.895601682321622,-7.8555,-1.3203,6.7695,1.1641,-2.002,-0.3867,13.8125,-25.75,-15.1875,-0.4531,0.0,-0.0352
7.157407,0.1991300559060678,0.12124327377285882,0.10103977122655855,0.9671805695061138,-7.332,-1.2148,6.6055,1.1641,-2.002,-0.3867,13.8125,-25.75,-15.1875,-0.418,0.7734,-0.2695
7.169149,0.15520543540746248,-0.02915096385781277,0.04397819735883592,0.9864722055299925,-6.9727,-0.9961,6.9023,1.1641,-2.002,-0.3867,12.625,-27.5,-16.125,-0.418,0.7734,-0.2695
7.190535,0.12127153541023394,-0.13572628915039042,0.0025983991597299055,0.9832928543697018,-6.7305,-1.3594,7.1992,1.1641,-2.002,-0.3867,12.625,-27.5,-16.125,-0.457,0.6484,-0.3086
7.194739,0.09849379164739401,-0.1956181373122653,-0.022638390115391736,0.9754588769673392,-6.7305,-1.3594,7.1992,1.1641,-2.002,-0.3867,12.6875,-25.0625,-16.5625,-0.457,0.6484,-0.3086
7.210127,0.08222265873175526,-0.23709728659834847,-0.04028810256283071,0.9671614032159621,-6.4883,-1.7812,7.5664,0.6797,-2.3633,-0.2461,12.6875,-25.0625,-16.5625,-0.7383,-0.1367,-0.1562
7.221493,0.07185380800720945,-0.25529845718942945,-0.05049536654313685,0.962865486965461,-6.25,-1.4922,7.8359,0.6797,-2.3633,-0.2461,11.5625,-27.875,-16.125,-0.7383,-0.1367,-0.1562
7.228134,0.06456917953173735,-0.2679582015310761,-0.05762595708150504,0.9595355503353016,-6.0781,-1.6836,7.7812,0.6797,-2.3633,-0.2461,10.1875,-25.125,-15.6875,-0.7383,-0.1367,-0.1562
7.238266,0.059458497818489504,-0.27677762662794575,-0.06260877575387865,0.9570470070137468,-5.5977,-1.3867,8.0859,0.6797,-2.3633,-0.2461,10.875,-25.125,-17.0,-0.7383,-0.1367,-0.1562
7.248033,0.05587592794392893,-0.2829295523505272,-0.06609203292292529,0.9552280315543772,-5.5039,-1.4922,8.1367,0.6797,-2.3633,-0.2461,9.4375,-26.1875,-14.375,-0.7383,-0.1367,-0.1562
7.262143,0.054960226927347235,-0.2731458603245192,-0.06640297392394366,0.9581029994200669,-5.2656,-1.4844,8.3398,0.6797,-2.3633,-0.2461,9.4375,-26.1875,-14.375,-0.7383,-0.1367,-0.1562
7.272464,0.05471008182556916,-0.2627301501466068,-0.06632168628653556,0.9610312737256219,-5.2656,-1.4844,8.3398,0.6797,-2.3633,-0.2461,8.6875,-28.0,-16.625,-0.7383,-0.1367,-0.1562
7.286910,0.054531153811869564,-0.25542029299494007,-0.0662601580504028,0.9630142359516088,-4.5273,-1.5508,8.1484,0.3711,-2.3887,-0.3379,8.6875,-28.0,-16.625,-0.4531,0.0508,-0.5859
7.292084,0.05440403650288556,-0.2502944592059127,-0.06621482333634679,0.9643694736321494,-4.2578,-1.7227,7.9805,0.3203,-2.3359,-0.3398,8.6875,-28.0,-16.625,-0.4531,0.0508,-0.5859
7.305249,0.054314141651772736,-0.24670209934532816,-0.0661819800077992,0.9653020220208214,-3.7812,-1.7617,7.8984,0.3203,-2.3359,-0.3398,8.6875,-28.0,-16.625,-0.4531,0.0508,-0.5859
7.316170,0.05425076878583976,-0.24418538378740953,-0.06615844651288796,0.965946899361317,-3.7422,-1.9531,8.0859,0.3203,-2.3359,-0.3398,7.5625,-28.0,-17.0625,-0.2344,-0.4531,-1.043
7.331065,0.05420618921998629,-0.24242268038713738,-0.06614170698628295,0.9663944369050887,-3.6445,-1.668,8.5469,0.3203,-2.3359,-0.3398,7.5625,-28.0,-17.0625,-0.2344,-0.4531,-1.043
7.343213,0.05417487646295164,-0.24118829821644658,-0.0661298589479506,0.9667058132230315,-3.6445,-1.668,8.5469,0.3203,-2.3359,-0.3398,7.5625,-28.0,-17.0625,-0.5508,-0.207,-0.7461
7.353898,0.05415290505701488,-0.2403239901148095,-0.06612150143259679,0.9669228457832,-2.8711,-2.1445,8.3594,0.3203,-2.3359,-0.3398,7.9375,-27.625,-15.75,-0.5508,-0.207,-0.7461
7.367975,0.05413749933471679,-0.23971885560263498,-0.06611561985643545,0.9670743126799232,-2.8711,-2.1445,8.3594,0.3203,-2.3359,-0.3398,7.9375,-27.625,-15.75,-0.1211,-0.5117,-0.7969
7.378444,0.05412670269533149,-0.23929520235554563,-0.06611148739987,0.9671801163272158,-2.3164,-1.7812,8.668,0.3203,-2.3359,-0.3398,6.875,-27.6875,-16.625,-0.1211,-0.5117,-0.7969
7.389053,0.05864894140976308,-0.19890446088611574,-0.06290702115990439,0.9762376881681557,-1.8555,-1.1211,8.6133,0.3203,-2.3359,-0.3398,6.875,-27.6875,-16.625,-0.1211,-0.5117,-0.7969
7.399056,0.06213165978799452,-0.1672214394982224,-0.059979634717957094,0.9821298745294492,-1.6836,-1.2266,8.7852,0.3203,-2.3359,-0.3398,6.875,-27.6875,-16.625,-0.1211,-0.5117,-0.7969
7.415583,0.06524731253117085,-0.1386734757454989,-0.056742402668273094,0.9865560070627283,-1.8164,-0.9766,9.2031,0.5898,-2.0605,-0.2891,6.875,-27.6875,-16.625,-0.1211,-0.5117,-0.7969
7.424726,0.0677073364656816,-0.11550686720017354,-0.05397493132692247,0.9895254352499376,-1.3945,-1.1016,8.7148,0.5898,-2.0605,-0.2891,6.875,-27.6875,-16.625,-0.1211,-0.5117,-0.7969
7.437160,0.06971593368736557,-0.09619730378269284,-0.0516052493973062,0.9915758496301132,-1.25,-0.6992,9.0547,0.5898,-2.0605,-0.2891,6.875,-27.6875,-16.625,-0.1211,-0.5117,-0.7969
7.447329,0.0711062036831514,-0.08265560725813416,-0.04993424349360581,0.9927832239282051,-1.25,-0.6992,9.0547,0.4277,-2.0254,-0.2773,4.3125,-28.8125,-14.4375,-0.1211,-0.5117,-0.7969
7.460617,0.07207146790608411,-0.07316615863490063,-0.04875879097135357,0.993516480511263,-1.25,-0.6992,9.0547,0.3828,-2.0059,-0.2812,4.3125,-28.8125,-14.4375,0.0703,0.4219,-0.8711
7.471252,0.07274319827203925,-0.06651921049041072,-0.047933242998923334,0.9939748618332827,-0.5039,-0.8125,9.2031,0.3828,-2.0059,-0.2812,4.3125,-28.8125,-14.4375,0.0703,0.4219,-0.8711
7.492553,0.07468442135947785,-0.04688490625689189,-0.04608436260928201,0.9950378255596009,-0.2656,-0.7578,9.2148,0.3828,-2.0059,-0.2812,4.3125,-28.8125,-14.4375,0.0703,0.4219,-0.8711
7.494403,0.07633565206093494,-0.030279968755547126,-0.044844655244428794,0.9956128507671058,-0.2656,-0.7578,9.2148,0.3828,-2.0059,-0.2812,4.0,-27.0625,-14.4375,0.0703,0.4219,-0.8711
7.515694,0.0774789878828116,-0.018649355526073944,-0.043969221494531585,0.9958493437946736,0.4531,-0.8125,8.9141,0.3828,-2.0059,-0.2812,4.0,-27.0625,-15.75,0.0703,0.4219,-0.8711
7.518493,0.07888119099873835,-0.004955547720255471,-0.043657254706432023,0.9959152797125419,0.5117,-1.0234,9.0078,0.3828,-2.0059,-0.2812,4.0,-27.0625,-15.75,0.0703,0.4219,-0.8711
7.527772,0.07985392108542375,0.004631527664248386,-0.04343393324689003,0.9958490817797055,0.5117,-1.0234,9.0078,0.0176,-1.8047,-0.2969,2.9375,-26.75,-14.9375,0.0703,0.4219,-0.8711
7.538269,0.08053044019250968,0.011342449007852126,-0.04327520173621332,0.9957476858961787,0.8438,-1.1406,9.5625,0.0176,-1.8047,-0.2969,2.9375,-26.75,-14.9375,0.0703,0.4219,-0.8711
7.547928,0.08100182499517572,0.016039816653145512,-0.043162916631405375,0.9956497332179901,0.8438,-1.1406,9.5625,0.0625,-1.793,-0.2832,3.6875,-27.75,-14.4375,0.0703,0.4219,-0.8711
7.566334,0.08133071685545865,0.019327738424320194,-0.043083744650616915,0.9955679504534377,1.2188,-0.8906,9.0117,0.0703,-1.7852,-0.2832,2.5625,-28.125,-16.625,0.0703,0.4219,-0.8711
7.578459,0.0815604090861393,0.02162912711891043,-0.04302804478345564,0.9955042279628392,1.4883,-0.9297,9.0664,0.0703,-1.7852,-0.2832,1.8125,-28.5,-17.125,-0.082,-0.0938,-0.6992
7.593541,0.08172093105381782,0.02324000355777771,-0.04298891839570408,0.9954564503570706,1.7852,-0.9375,9.1445,0.0703,-1.7852,-0.2832,1.8125,-28.5,-17.125,-0.082,-0.0938,-0.6992
7.600938,0.08401417696400335,0.04602513368716779,-0.043828078939519025,0.9944357217209219,1.7852,-0.9375,9.1445,0.0703,-1.7852,-0.2832,1.8125,-28.5,-17.125,-0.082,-0.0938,-0.6992
7.617391,0.08559358108948659,0.061964720013461906,-0.0444019275089011,0.9934095737325189,1.7852,-0.8984,9.4258,0.0703,-1.7852,-0.2832,1.8125,-28.5,-17.125,-0.082,-0.0938,-0.6992
7.630125,0.08668616099247423,0.0731142901779508,-0.04479685504843618,0.9925386903501197,2.3008,-0.5742,9.293,0.0703,-1.7852,-0.2832,1.8125,-28.5,-17.125,-0.082,-0.0938,-0.6992
7.641435,0.08744448242122568,0.08091386144315156,-0.04506994766155332,0.9918543790991836,2.4336,-0.4102,9.4414,0.0703,-1.7852,-0.2832,1.8125,-28.5,-17.125,-0.1484,0.2539,-0.2773
7.652556,0.0879720898386891,0.08637063782112328,-0.045259453217417936,0.9913387948760233,2.4336,-0.4102,9.4414,0.0703,-1.6855,-0.2129,1.5,-26.75,-15.8125,-0.1484,0.2539,-0.2773
7.660932,0.0883398234130956,0.09018879361648086,-0.045391288673900104,0.9909599830557587,2.8008,-0.4219,9.0859,0.0703,-1.6855,-0.2129,1.1875,-26.75,-14.4375,-0.1484,0.2539,-0.2773
7.673441,0.09015547480305515,0.11336458174984623,-0.045813171131630616,0.9883934516773075,2.9805,-0.5742,9.0039,0.0703,-1.6855,-0.2129,1.1875,-26.75,-14.4375,-0.1484,0.2539,-0.2773
7.686901,0.09170542859989073,0.13196787071107763,-0.04645775936207751,0.9859088558585677,3.2109,-0.3047,8.9766,0.0703,-1.6855,-0.2129,1.1875,-26.75,-14.4375,-0.1484,0.2539,-0.2773
7.700072,0.0927712207711826,0.14496473124285297,-0.046899238379097506,0.9839609691099401,3.3359,-0.9961,8.707,-0.2324,-1.5312,-0.2852,1.1875,-26.75,-14.4375,-0.1484,0.2539,-0.2773
7.707157,0.09350773007333647,0.15404828633146675,-0.04720344249703867,0.9824954274251353,3.4414,-1.1875,8.5117,-0.2324,-1.5312,-0.2852,-0.3125,-27.1875,-15.8125,-0.1484,0.2539,-0.2773
7.720199,0.09401855814162408,0.1603991694855259,-0.04741399684021977,0.9814196503315792,3.2227,-1.5703,8.3008,-0.2324,-1.5312,-0.2852,-0.3125,-27.8125,-15.8125,-0.1484,0.2539,-0.2773
7.727827,0.0943738027147747,0.16484083697137036,-0.0475602070079873,0.980642192921092,3.9023,-1.6836,8.25,-0.2324,-1.5312,-0.2852,-0.3125,-27.8125,-15.8125,-0.1484,0.2539,-0.2773
7.741219,0.0946213230070579,0.16794798436180017,-0.047661974200696434,0.9800860247939945,3.7969,-1.5898,8.3242,-0.0957,-1.4492,-0.2559,-0.3125,-27.8125,-15.8125,-0.1484,0.2539,-0.2773
7.749513,0.09479402057961667,0.1701219639534325,-0.047732925968971766,0.9796908588026219,3.832,-1.082,8.2422,-0.0957,-1.4492,-0.2559,0.0625,-27.8125,-13.625,-0.1484,0.2539,-0.2773
7.757473,0.0949146300347027,0.17164323295562559,-0.047782451935617275,0.979411379795506,3.8242,-0.8984,8.082,-0.0957,-1.4492,-0.2559,-0.3125,-27.8125,-14.0,-0.1484,0.2539,-0.2773
7.767410,0.09499891941433346,0.17270786038446959,-0.04781705113167116,0.9792143431816136,4.168,-0.8984,8.0234,-0.0957,-1.4492,-0.2559,-0.3125,-27.4375,-14.5,-0.1484,0.2539,-0.2773
7.777057,0.09505785438897536,0.17345296738079827,-0.04784123662746671,0.9790757317509788,4.168,-0.8984,8.0234,0.1191,-1.3613,-0.25,-1.0625,-26.8125,-15.3125,-0.1484,0.2539,-0.2773
7.787800,0.09509907553769442,0.17397447477840242,-0.04785814975557613,0.9789783682285467,4.457,-0.9688,7.6641,0.1191,-1.3613,-0.25,-1.4375,-26.8125,-15.3125,-0.1484,0.2539,-0.2773
7.798170,0.09512791386779398,0.17433949509550672,-0.04786998069535801,0.9789100496987613,4.4648,-0.6328,7.6484,0.1191,-1.3613,-0.25,-1.4375,-26.8125,-15.3125,-0.1484,0.2539,-0.2773
7.817778,0.09514809253130285,0.17459499102536447,-0.04787825827169373,0.9788621465668068,4.7422,-0.7188,7.5781,0.1641,-1.2754,-0.1992,-1.4375,-26.8125,-15.3125,-0.1484,0.2539,-0.2773
7.822219,0.09831467159989371,0.201753250414965,-0.05003109301400295,0.973204367554434,4.793,-0.6719,7.6289,0.1641,-1.2754,-0.1992,-1.4375,-26.8125,-15.3125,-0.1484,0.2539,-0.2773
7.831072,0.10048639085863258,0.22067856122754262,-0.05151540939352765,0.9687877066012786,4.8008,-0.7852,7.7305,0.1641,-1.2754,-0.1992,-1.4375,-26.8125,-15.3125,-0.3398,-0.1016,-0.8242
7.840635,0.10198394261192749,0.23387881412068354,-0.052542877982642934,0.9654735738113865,5.0898,-0.4805,7.5273,0.1641,-1.2754,-0.1992,-1.5,-29.3125,-14.5,-0.3398,-0.1016,-0.8242
7.851143,0.10345748967142715,0.24847417043676556,-0.05299473107007319,0.9616385458868932,5.3867,-0.3555,7.4688,0.1641,-1.2754,-0.1992,-1.5,-29.3125,-14.5,-0.3398,-0.1016,-0.8242
7.860605,0.10447495043065129,0.2586583324264173,-0.053303815695494756,0.9588219621135087,5.6055,-0.4805,7.582,0.1641,-1.2754,-0.1992,-2.0625,-26.5,-14.0,-0.3398,-0.1016,-0.8242
7.873044,0.10518021398470893,0.2657704121485022,-0.05351661358471462,0.9567858604112889,5.3555,-0.6523,7.5352,0.1641,-1.2754,-0.1992,-1.4375,-28.9375,-14.0625,-0.3398,-0.1016,-0.8242
7.881093,0.10633954960033296,0.2757740386982233,-0.053548377122370434,0.9538202928636135,5.4023,-0.6797,7.3672,0.1641,-1.2754,-0.1992,-1.4375,-28.9375,-14.0625,-0.3398,-0.1016,-0.8242
7.890924,0.10714415967236386,0.2827589148184431,-0.05356710116085264,0.9516817171786072,5.6445,-0.6133,7.1602,0.1641,-1.2754,-0.1992,-2.4375,-25.4375,-14.0,-0.3398,-0.1016,-0.8242
7.907398,0.10770395936924637,0.28763937943643964,-0.05357848687312142,0.950154087649995,5.5781,-0.7656,7.3516,0.1641,-1.2754,-0.1992,-3.5625,-26.125,-13.1875,-0.2969,-0.3438,-0.5938
7.925247,0.10809412799752302,0.2910512179152585,-0.05358561324011053,0.9490697709316112,5.8828,-0.6406,7.1562,0.1641,-1.2754,-0.1992,-2.0625,-26.4375,-12.3125,-0.2969,-0.3438,-0.5938
7.930681,0.10836641325913374,0.29343727052260965,-0.05359018823285828,0.9483034221549336,5.8828,-0.6406,7.1562,0.1641,-1.2754,-0.1992,-2.4375,-26.125,-12.75,-0.2969,-0.3438,-0.5938
7.940883,0.10855660340386362,0.29510639960279234,-0.053593188103995354,0.9477633918651548,6.293,-0.6523,7.1602,0.1211,-0.9688,-0.2051,-2.4375,-26.125,-12.75,-0.2969,-0.3438,-0.5938
7.953920,0.11000325535506937,0.3079806459283149,-0.05330668401924069,0.9435070762764518,6.3047,-0.3828,6.9805,0.1211,-0.9688,-0.2051,-2.4375,-26.125,-12.75,-0.2969,-0.3438,-0.5938
7.966760,0.11100383901796237,0.3169594612493049,-0.05310020882689323,0.9404228918259939,6.1016,0.0977,6.8906,0.1367,-0.9062,-0.1387,-3.125,-25.0625,-14.5,-0.2969,-0.3438,-0.5938
7.977973,0.111698260264865,0.32322774965055967,-0.052952788148013887,0.9382128344554818,6.2578,-0.0391,6.8359,0.1367,-0.9062,-0.1387,-3.125,-24.375,-11.0,-0.2969,-0.3438,-0.5938
7.988935,0.11236759240779899,0.3314354110706455,-0.05264107904676533,0.9352823152726129,6.4766,-0.1445,6.8984,0.1367,-0.9062,-0.1387,-3.125,-24.375,-11.0,-0.2969,-0.3438,-0.5938
8.003021,0.11283102548780286,0.3371658765073472,-0.052420479344697526,0.9331883115168531,6.5898,0.1445,6.8945,0.041,-0.8223,-0.127,-3.125,-24.375,-11.0,-0.2969,-0.3438,-0.5938
8.009801,0.11315291540724302,0.3411697243608032,-0.05226488869223468,0.9317016788245062,6.7148,-0.0273,6.8828,0.041,-0.8223,-0.127,-4.1875,-25.4375,-12.3125,-0.2969,-0.3438,-0.5938
8.027327,0.11337700158419743,0.34396868812303893,-0.052155404051477096,0.9306508533982653,6.6289,-0.125,6.9414,0.041,-0.8223,-0.127,-4.1875,-25.4375,-12.3125,0.082,0.2227,-0.4297
8.034091,0.11384083755846341,0.35044943496205966,-0.05217196173199914,0.9281721519458529,6.707,-0.4609,6.7695,0.041,-0.8223,-0.127,-4.1875,-25.4375,-12.3125,0.082,0.2227,-0.4297
8.047135,0.11416225739892152,0.354976019413312,-0.05218205122709472,0.9264102968754153,6.6211,-0.2969,6.6914,0.041,-0.8223,-0.127,-4.1875,-25.4375,-12.3125,0.082,0.2227,-0.4297
8.058032,0.11438564562084647,0.35813968045490374,-0.05218837821538603,0.9251639133357988,6.9922,-0.1328,6.7305,0.041,-0.8223,-0.127,-4.1875,-25.4375,-12.3125,0.082,0.2227,-0.4297
8.067303,0.11454122878972106,0.36035179336138123,-0.05219244656915804,0.9242850428572903,7.1133,-0.3633,6.8828,0.0449,-0.7598,-0.043,-4.1875,-25.4375,-12.3125,0.082,0.2227,-0.4297
8.076996,0.11464975005867116,0.3618990643961641,-0.052195117734413515,0.9236666994567662,6.9961,-0.2109,6.7695,0.0449,-0.7598,-0.043,-4.1875,-25.4375,-11.875,0.082,0.2227,-0.4297
8.086942,0.11472552520876222,0.3629815603468553,-0.052196900970780634,0.9232323240890034,6.8125,-0.0273,6.7109,0.0449,-0.7598,-0.043,-3.1875,-26.5,-11.0,0.082,0.2227,-0.4297
8.105731,0.1147784748329474,0.36373901644970935,-0.052198106811479794,0.9229275092186373,6.918,-0.0391,6.5469,0.0449,-0.7598,-0.043,-4.875,-24.75,-11.4375,0.082,0.2227,-0.4297
8.109280,0.1148154940315214,0.36426909342738967,-0.05219893011204552,0.922713770136245,6.9492,-0.1328,6.5,0.0449,-0.7598,-0.043,-4.9375,-25.4375,-11.875,0.082,0.2227,-0.4297
8.117562,0.11484138518215367,0.36464007795518616,-0.05219949623678549,0.9225639719775024,6.875,-0.3242,6.3281,0.0449,-0.7598,-0.043,-4.5625,-26.5,-11.875,0.082,0.2227,-0.4297
8.129970,0.11485949808746897,0.36489973344501636,-0.052199887533528826,0.9224590245492412,7.0273,0.0273,6.3672,0.0449,-0.7598,-0.043,-4.5625,-26.5,-11.875,0.082,0.2227,-0.4297
8.140508,0.11487217179611127,0.3650814760148404,-0.05220015899618092,0.9223855177844259,7.1523,-0.3242,6.1953,0.0215,-0.7598,0.002,-4.5625,-26.5,-11.875,0.082,0.2227,-0.4297
8.151083,0.11488104079446249,0.3652086880065229,-0.052200347822186646,0.9223340416344709,7.1523,-0.3242,6.1953,0.0215,-0.7598,0.002,-5.625,-24.75,-11.0,-0.1562,-0.1211,-0.4062
8.162436,0.11488724782868819,0.36529773269373417,-0.05220047941361188,0.9222979977882181,7.1523,-0.3242,6.1953,0.0586,-0.7598,0.0156,-5.625,-24.75,-11.0,-0.1758,-0.418,-0.4102
8.174072,0.11381856719251279,0.3807838493631464,-0.05368802130884107,0.916060363837651,7.457,-0.5078,6.1641,0.0586,-0.7598,0.0156,-5.625,-24.75,-11.0,-0.1758,-0.418,-0.4102
8.186562,0.11278447757146545,0.3926234722460358,-0.05472203708377372,0.9111157826082259,7.2617,-0.4883,6.0039,0.0586,-0.7598,0.0156,-5.625,-24.75,-11.0,-0.1758,-0.418,-0.4102
8.194819,0.112049356451886,0.40087300181931657,-0.05544048373908701,0.9075638439767554,7.5312,-0.2383,5.8672,0.0586,-0.7598,0.0156,-5.625,-24.75,-11.0,-0.0078,-0.043,-0.4531
8.210209,0.11152930071567287,0.40662842383083775,-0.05594072171775791,0.9050332456149983,7.5,-0.0938,5.9375,0.0586,-0.7598,0.0156,-5.625,-24.75,-11.0,-0.0078,-0.043,-0.4531
8.220727,0.11000004000144262,0.4138257471472095,-0.05596335340796471,0.9019514095964761,7.582,-0.2188,5.7617,0.0586,-0.7598,0.0156,-5.625,-24.75,-11.0,-0.0078,-0.043,-0.4531
8.231772,0.10892533989255465,0.41884844871423077,-0.05597707718346518,0.8997598647244553,7.6328,0.0781,5.7344,0.0586,-0.7598,0.0156,-6.625,-24.4375,-9.3125,-0.0078,-0.043,-0.4531
8.247065,0.10817100585080607,0.42235667380717024,-0.05598564539614264,0.898209040865959,7.6328,0.0781,5.7344,0.0586,-0.7598,0.0156,-6.6875,-25.125,-8.4375,-0.0898,0.2578,-0.3438
8.258749,0.10764197727899032,0.4248086427745289,-0.05599113419814982,0.8971152738877747,7.4609,-0.0781,5.6562,0.0586,-0.7598,0.0156,-7.75,-23.75,-9.3125,-0.0898,0.2578,-0.3438
8.269652,0.1054476960307477,0.4317400819393525,-0.0555181701694275,0.894091168634299,7.9727,-0.4688,5.4453,0.0586,-0.7598,0.0156,-7.75,-23.75,-9.3125,-0.0898,0.2578,-0.3438
8.279015,0.1036373657477954,0.43756485499861714,-0.05518483760477113,0.8914880413047793,7.8984,-0.25,5.4102,0.0586,-0.7598,0.0156,-7.75,-23.75,-9.3125,-0.0898,0.2578,-0.3438
8.290001,0.1023674001676095,0.44163076595326284,-0.054950054170608324,0.8896424413735589,7.9375,0.0,5.3906,0.168,-0.7461,0.0938,-7.75,-23.75,-9.3125,-0.0898,0.2578,-0.3438
8.310364,0.10147710890857654,0.4444712242719149,-0.05478499947557007,0.8883390855941462,8.1719,-0.3242,5.3984,0.168,-0.7461,0.0938,-7.75,-23.75,-9.3125,-0.0508,0.1562,-0.3203
8.318295,0.10085327017764648,0.4464567314148807,-0.0546691169027526,0.8874211472158464,7.9258,-0.2578,5.293,0.168,-0.7461,0.0938,-7.75,-23.75,-9.3125,-0.0508,0.1562,-0.3203
8.334547,0.10041627618839025,0.44784519441099435,-0.054587831184368385,0.8867758578164058,7.9531,-0.6016,4.9961,0.1719,-0.7363,0.1016,-7.75,-23.75,-9.3125,-0.0508,0.1562,-0.3203
8.344645,0.10011023208008074,0.44881642993770615,-0.05453084928585865,0.8863228193649351,8.1523,-0.4961,4.9102,0.1719,-0.7363,0.1016,-7.3125,-22.6875,-8.4375,-0.0352,-0.3477,-0.5039
8.359450,0.09989592966320919,0.44949595382951285,-0.05449092204008029,0.8860050395696639,8.4922,-0.0859,4.9883,0.1719,-0.7363,0.1016,-7.375,-23.75,-9.25,-0.0352,-0.3477,-0.5039
8.370233,0.09661111822325115,0.4588034987528783,-0.053781420824971206,0.8816309886465074,8.4922,-0.0859,4.9883,0.1719,-0.7363,0.1016,-7.375,-23.75,-9.25,-0.0352,-0.3477,-0.5039
8.420734,0.09430484844683718,0.4652873102843227,-0.05328098659878428,0.878507513294485,8.3906,-0.3906,4.7773,0.1719,-0.7363,0.1016,-7.375,-23.75,-9.25,-0.0352,-0.3477,-0.5039
